date,symbol,sector,open,high,low,close,adj_close,volume
2024-10-16,DELTA,Energy,78.55,84.31,76.95,82.62,82.61,1228036
2024-03-29,DELTA,Energy,74.18,75.79,73.21,74.81,74.80,1404592
2023-06-02,DELTA,Energy,77.99,80.69,77.13,79.81,79.80,1282808
2024-05-27,ALPHA,Technology,130.23,135.36,127.94,133.02,133.00,1535693
2023-01-20,DELTA,Energy,63.54,65.33,62.39,64.18,64.18,1338592
2024-10-28,BENCH,Benchmark,154.01,157.15,152.83,155.96,155.92,1361038
2023-04-13,GAMMA,Healthcare,53.30,53.90,52.44,53.04,53.04,1251434
2023-03-14,BENCH,Benchmark,119.87,122.12,118.76,120.99,120.99,1669086
2023-05-18,ALPHA,Technology,109.21,110.85,105.54,107.14,107.14,1694159
2024-04-19,BETA,Finance,71.94,72.70,71.05,71.81,71.80,1728085
2024-08-23,BENCH,Benchmark,135.44,137.62,134.25,136.42,136.40,2194240
2023-02-21,ALPHA,Technology,90.70,93.22,88.67,91.18,91.18,1472883
2024-12-11,ALPHA,Technology,121.67,124.00,117.96,120.26,120.23,1529578
2023-04-21,ALPHA,Technology,106.65,107.99,102.92,104.23,104.23,1571062
2023-05-15,OMEGA,Consumer,81.13,83.30,80.12,82.27,82.27,1580883
2023-05-15,BETA,Finance,88.86,92.88,87.98,91.97,91.96,1379953
2023-02-02,GAMMA,Healthcare,40.30,40.89,39.87,40.46,40.46,1963163
2023-01-16,OMEGA,Consumer,68.63,69.18,67.49,68.03,68.03,1683249
2024-06-07,ALPHA,Technology,138.00,139.26,134.61,135.84,135.82,1951716
2024-02-08,ALPHA,Technology,98.82,102.13,97.02,100.30,100.29,1608718
2023-02-10,BENCH,Benchmark,103.81,105.25,103.02,104.45,104.45,1599005
2024-10-14,DELTA,Energy,77.75,79.60,76.24,78.09,78.07,1486969
2024-03-29,ALPHA,Technology,103.68,105.51,100.79,102.61,102.59,1546713
2024-06-19,GAMMA,Healthcare,54.16,54.69,53.49,54.03,54.02,1286909
2023-07-17,ALPHA,Technology,75.02,79.67,74.05,78.65,78.65,1706163
2024-05-07,BETA,Finance,69.61,70.87,68.65,69.91,69.89,1163897
2023-03-24,ALPHA,Technology,105.51,107.72,104.10,106.31,106.31,1708640
2023-11-06,GAMMA,Healthcare,43.55,44.57,43.06,44.07,44.07,1695661
2023-03-29,OMEGA,Consumer,83.40,84.27,80.34,81.19,81.19,1430608
2024-06-25,BENCH,Benchmark,157.30,161.05,155.84,159.56,159.53,1869643
2023-10-13,BENCH,Benchmark,146.34,147.99,144.83,146.48,146.47,1576244
2023-09-05,OMEGA,Consumer,88.14,89.93,87.46,89.24,89.23,1331494
2024-07-04,GAMMA,Healthcare,55.42,56.08,54.33,54.98,54.97,1470852
2023-02-01,BETA,Finance,61.28,62.71,60.67,62.08,62.08,1712794
2024-06-17,GAMMA,Healthcare,52.90,54.85,52.11,54.04,54.03,1218214
2024-06-19,OMEGA,Consumer,123.58,124.66,121.49,122.56,122.54,1397299
2023-08-09,OMEGA,Consumer,85.23,87.01,84.26,86.03,86.02,1248855
2024-03-12,OMEGA,Consumer,111.64,112.35,108.24,108.93,108.92,2075554
2023-11-30,GAMMA,Healthcare,46.41,46.91,44.65,45.14,45.14,1268870
2023-05-04,OMEGA,Consumer,78.06,80.80,76.96,79.68,79.67,1409858
2024-08-15,BETA,Finance,58.34,59.07,56.92,57.65,57.64,1336706
2023-08-29,OMEGA,Consumer,88.30,89.76,86.89,88.35,88.35,1972987
2024-12-05,ALPHA,Technology,124.36,127.10,122.14,124.87,124.84,1383549
2023-07-21,OMEGA,Consumer,84.60,86.15,83.53,85.07,85.07,1713191
2024-05-21,OMEGA,Consumer,116.64,119.33,114.64,117.31,117.29,1867983
2024-09-13,DELTA,Energy,73.92,75.48,70.34,71.86,71.84,1148607
2023-03-02,GAMMA,Healthcare,41.52,43.24,40.85,42.55,42.55,1882089
2023-05-02,DELTA,Energy,86.29,87.32,85.41,86.44,86.43,1414806
2024-02-27,DELTA,Energy,72.63,75.12,71.15,73.61,73.60,1607811
2023-11-30,DELTA,Energy,65.84,66.67,64.83,65.66,65.66,1405849
2024-03-05,BETA,Finance,67.89,69.09,67.13,68.33,68.32,1965264
2023-02-24,ALPHA,Technology,93.26,95.82,92.28,94.83,94.83,1370026
2023-11-16,OMEGA,Consumer,97.85,99.22,96.22,97.58,97.57,1638087
2023-09-11,BENCH,Benchmark,132.02,133.14,130.71,131.83,131.82,1572690
2023-09-22,OMEGA,Consumer,98.03,98.82,96.76,97.55,97.55,1935517
2024-11-07,BETA,Finance,67.37,68.03,65.69,66.34,66.32,1206069
2024-03-27,ALPHA,Technology,102.05,105.82,100.82,104.56,104.55,2318595
2024-08-19,ALPHA,Technology,107.25,109.39,104.44,106.57,106.56,1783780
2024-01-12,BENCH,Benchmark,132.52,134.10,130.09,131.67,131.65,1632007
2024-09-02,OMEGA,Consumer,103.28,104.53,102.65,103.89,103.87,1190197
2023-12-07,DELTA,Energy,69.09,70.03,67.29,68.22,68.21,2310175
2023-05-19,GAMMA,Healthcare,47.15,48.15,46.55,47.55,47.54,1321973
2023-03-02,OMEGA,Consumer,73.60,76.32,72.33,75.02,75.02,1390941
2023-09-18,BETA,Finance,79.14,80.74,78.42,80.01,80.01,1471815
2023-02-07,GAMMA,Healthcare,42.10,42.91,40.13,40.92,40.92,1403718
2023-08-25,BENCH,Benchmark,121.03,122.52,120.12,121.61,121.60,1484108
2024-10-25,BETA,Finance,64.65,67.06,63.99,66.38,66.37,1784956
2023-10-19,OMEGA,Consumer,105.07,106.07,103.65,104.64,104.64,1241827
2024-05-29,BENCH,Benchmark,151.79,154.79,150.65,153.63,153.61,1839389
2024-05-03,ALPHA,Technology,118.81,120.59,115.74,117.50,117.48,1680682
2024-09-09,BENCH,Benchmark,137.54,140.52,136.21,139.18,139.15,1363318
2024-11-21,OMEGA,Consumer,107.49,111.37,105.91,109.75,109.73,1390531
2024-02-20,BETA,Finance,68.36,69.35,66.76,67.75,67.74,1844331
2024-10-29,BETA,Finance,67.06,69.11,65.95,67.98,67.97,1385807
2023-05-30,GAMMA,Healthcare,43.38,43.98,42.24,42.83,42.83,1548430
2023-01-24,ALPHA,Technology,97.48,99.70,94.29,96.49,96.49,1535198
2024-11-04,DELTA,Energy,89.26,93.72,87.39,91.80,91.78,1210500
2023-11-13,OMEGA,Consumer,101.97,102.76,100.60,101.39,101.38,1491660
2024-01-01,BENCH,Benchmark,133.39,136.20,132.42,135.22,135.20,1525651
2023-03-08,BENCH,Benchmark,115.17,116.96,114.14,115.92,115.92,1619289
2023-02-03,DELTA,Energy,60.10,60.81,56.84,57.52,57.52,1156837
2023-04-14,DELTA,Energy,85.06,86.37,81.25,82.53,82.52,1156294
2023-06-05,BENCH,Benchmark,122.02,123.65,119.94,121.57,121.57,1562710
2024-08-16,BETA,Finance,57.30,58.56,56.80,58.06,58.05,1862622
2023-10-23,BENCH,Benchmark,147.16,149.44,146.07,148.34,148.33,1638823
2023-02-20,BENCH,Benchmark,107.05,109.05,105.91,107.90,107.90,1502532
2024-10-25,DELTA,Energy,83.64,86.96,82.69,85.98,85.96,1453957
2024-04-12,OMEGA,Consumer,104.21,105.18,102.05,103.01,103.00,1527037
2023-12-28,DELTA,Energy,71.33,72.96,68.68,70.28,70.27,1154680
2024-01-19,OMEGA,Consumer,109.91,111.26,107.26,108.60,108.58,1673696
2024-03-25,OMEGA,Consumer,103.30,105.87,101.84,104.39,104.38,1271509
2024-02-05,ALPHA,Technology,101.03,102.84,99.47,101.28,101.26,2188180
2024-06-10,BETA,Finance,70.13,71.36,69.60,70.81,70.80,1467324
2023-01-19,ALPHA,Technology,90.19,94.16,88.34,92.27,92.27,1332952
2024-05-27,BENCH,Benchmark,150.72,152.99,149.65,151.91,151.89,1694990
2024-01-10,BENCH,Benchmark,131.18,133.78,129.75,132.34,132.32,1637403
2023-06-05,BETA,Finance,81.53,82.44,78.78,79.67,79.67,1246671
2024-11-06,GAMMA,Healthcare,56.54,59.41,55.53,58.36,58.35,1362297
2023-07-24,GAMMA,Healthcare,40.27,40.72,39.26,39.70,39.70,1314996
2023-04-05,DELTA,Energy,81.54,82.92,79.70,81.06,81.06,1691401
2023-02-15,ALPHA,Technology,89.55,92.62,88.40,91.45,91.45,1443477
2023-04-11,BETA,Finance,87.83,90.52,86.46,89.13,89.13,1562608
2024-11-08,GAMMA,Healthcare,57.08,58.95,56.25,58.10,58.09,2093249
2024-09-02,BETA,Finance,57.36,57.74,55.91,56.28,56.27,1296606
2023-08-18,BETA,Finance,60.12,61.77,59.68,61.32,61.31,1626378
2024-03-11,BENCH,Benchmark,128.51,130.47,127.33,129.29,129.27,1785649
2023-01-18,BETA,Finance,62.80,63.39,60.98,61.56,61.56,1494984
2024-01-05,OMEGA,Consumer,108.65,110.25,105.40,106.97,106.96,1233274
2024-07-02,BETA,Finance,69.55,70.13,66.93,67.49,67.48,1318190
2024-02-15,DELTA,Energy,72.42,74.78,70.81,73.15,73.14,1475010
2024-06-05,BENCH,Benchmark,158.62,160.61,157.55,159.53,159.51,1587586
2023-07-10,ALPHA,Technology,72.77,74.15,71.88,73.26,73.25,1688927
2023-01-26,BETA,Finance,64.10,65.06,62.59,63.54,63.54,1392046
2023-02-27,GAMMA,Healthcare,40.33,41.83,40.01,41.50,41.50,1247954
2023-03-03,BENCH,Benchmark,113.46,114.28,112.57,113.39,113.39,1598442
2024-03-18,BETA,Finance,69.76,70.47,68.75,69.45,69.44,1234052
2024-04-05,BENCH,Benchmark,142.77,144.98,142.26,144.46,144.44,1815777
2024-04-01,BETA,Finance,72.25,74.34,71.48,73.56,73.55,1425932
2023-09-04,OMEGA,Consumer,87.51,89.29,86.05,87.82,87.81,1303435
2024-02-20,OMEGA,Consumer,112.10,113.58,109.93,111.40,111.39,1594773
2024-08-08,BENCH,Benchmark,140.66,141.49,138.28,139.11,139.09,1769009
2024-11-26,GAMMA,Healthcare,60.98,62.40,60.33,61.75,61.73,1489942
2024-02-13,DELTA,Energy,72.04,74.08,70.39,72.43,72.42,1159035
2024-08-23,ALPHA,Technology,104.07,106.80,101.54,104.27,104.25,1764951
2023-09-06,OMEGA,Consumer,89.11,92.23,88.41,91.51,91.50,1630806
2023-04-11,OMEGA,Consumer,84.53,85.72,82.96,84.14,84.13,1468600
2023-10-31,GAMMA,Healthcare,44.60,45.03,44.05,44.48,44.48,1876235
2023-03-06,BETA,Finance,68.92,70.33,68.23,69.63,69.63,1487540
2023-04-14,ALPHA,Technology,102.59,106.26,100.97,104.61,104.61,1312970
2023-09-19,DELTA,Energy,70.48,71.26,69.38,70.15,70.15,1303981
2023-02-23,GAMMA,Healthcare,40.41,41.39,39.99,40.97,40.97,1750493
2024-05-28,BETA,Finance,65.44,66.47,64.77,65.80,65.79,1405230
2024-03-25,BENCH,Benchmark,134.50,135.26,133.36,134.11,134.09,1336312
2024-07-08,ALPHA,Technology,144.44,149.88,142.22,147.62,147.59,1360875
2023-03-06,DELTA,Energy,61.36,63.48,60.48,62.59,62.59,1368893
2024-04-30,DELTA,Energy,74.30,77.46,72.80,75.93,75.92,2021661
2023-03-09,ALPHA,Technology,101.79,103.07,100.55,101.83,101.83,1626675
2023-05-25,BENCH,Benchmark,126.12,126.43,125.11,125.42,125.41,2362332
2024-05-31,GAMMA,Healthcare,49.78,50.60,49.07,49.89,49.88,1231219
2024-07-22,OMEGA,Consumer,114.11,115.86,111.55,113.29,113.27,1389767
2024-12-04,ALPHA,Technology,126.97,129.32,123.20,125.53,125.50,1795717
2024-03-08,ALPHA,Technology,89.40,93.28,88.61,92.46,92.45,1435614
2023-10-26,GAMMA,Healthcare,47.01,47.58,45.30,45.85,45.85,1224132
2024-11-13,GAMMA,Healthcare,57.06,57.99,56.23,57.16,57.15,1383332
2023-02-24,OMEGA,Consumer,70.38,72.22,69.94,71.77,71.77,1635113
2023-08-09,BETA,Finance,60.81,61.36,59.28,59.82,59.81,1201179
2023-08-29,ALPHA,Technology,94.22,96.71,92.39,94.87,94.86,1732573
2024-05-09,BENCH,Benchmark,147.41,149.42,146.17,148.17,148.15,1576463
2023-12-25,BETA,Finance,76.75,77.92,76.10,77.27,77.26,1663863
2024-03-19,BENCH,Benchmark,133.07,134.71,131.90,133.54,133.52,1584834
2024-09-10,ALPHA,Technology,107.35,110.43,105.98,109.04,109.02,1372421
2024-06-13,GAMMA,Healthcare,51.70,53.44,51.03,52.75,52.74,1614046
2023-08-02,ALPHA,Technology,75.95,77.71,74.96,76.70,76.70,2473517
2023-04-07,OMEGA,Consumer,83.51,84.88,82.49,83.85,83.85,1515188
2023-08-30,BENCH,Benchmark,123.82,126.12,123.03,125.32,125.31,1725528
2024-05-13,BENCH,Benchmark,148.28,150.35,147.00,149.07,149.05,1792481
2024-06-11,OMEGA,Consumer,119.16,120.41,117.49,118.74,118.72,1329935
2024-01-01,DELTA,Energy,70.45,71.17,67.77,68.46,68.45,1222349
2024-03-21,BENCH,Benchmark,133.20,135.85,131.72,134.36,134.34,1470081
2024-04-04,DELTA,Energy,72.85,74.20,70.73,72.06,72.05,1200164
2024-12-19,GAMMA,Healthcare,64.50,65.69,62.60,63.77,63.75,1485566
2024-06-21,BETA,Finance,65.78,67.40,65.01,66.61,66.60,1491002
2023-09-19,BETA,Finance,80.08,82.39,79.35,81.65,81.65,1230287
2023-06-27,BENCH,Benchmark,115.09,115.89,113.96,114.75,114.75,2258222
2024-08-28,BETA,Finance,57.34,57.95,56.81,57.42,57.41,1373908
2023-10-09,BETA,Finance,84.50,85.44,82.97,83.91,83.90,1274321
2023-02-03,BENCH,Benchmark,102.38,103.69,101.26,102.57,102.57,1375915
2024-06-18,OMEGA,Consumer,124.03,125.25,122.11,123.32,123.30,1451698
2024-05-28,ALPHA,Technology,133.36,136.87,131.55,135.04,135.02,2249191
2024-03-01,DELTA,Energy,72.01,72.92,69.15,70.03,70.02,1503680
2023-01-31,DELTA,Energy,59.73,61.10,58.76,60.13,60.13,1256863
2023-06-14,DELTA,Energy,73.36,76.45,71.97,75.02,75.02,1207338
2024-07-31,GAMMA,Healthcare,57.32,59.22,56.52,58.41,58.40,1552399
2024-01-01,OMEGA,Consumer,105.30,106.67,104.26,105.62,105.61,1394804
2024-10-04,GAMMA,Healthcare,50.95,52.12,50.21,51.37,51.36,1363556
2023-02-21,DELTA,Energy,63.23,64.77,62.34,63.87,63.87,1485988
2023-05-10,BETA,Finance,88.70,90.10,87.59,88.98,88.98,1450620
2024-09-24,GAMMA,Healthcare,49.67,50.86,48.69,49.88,49.87,1606628
2024-07-24,BETA,Finance,62.45,63.36,61.95,62.85,62.84,1357528
2024-02-07,OMEGA,Consumer,111.53,113.72,110.24,112.42,112.41,2058518
2024-06-11,BETA,Finance,70.71,71.47,68.37,69.12,69.11,1710929
2024-08-12,GAMMA,Healthcare,55.92,56.47,55.32,55.87,55.86,1546286
2024-09-10,OMEGA,Consumer,102.47,104.04,101.44,103.01,103.00,1532025
2023-07-27,DELTA,Energy,63.63,65.43,62.47,64.26,64.26,1217552
2024-05-21,DELTA,Energy,78.42,82.50,76.71,80.73,80.72,2067663
2023-07-25,BETA,Finance,57.94,59.57,57.31,58.92,58.92,1359700
2024-10-28,OMEGA,Consumer,109.90,111.56,107.93,109.59,109.57,1335980
2024-12-04,BENCH,Benchmark,171.75,173.55,168.45,170.24,170.21,1453783
2024-11-15,BETA,Finance,68.51,69.38,67.10,67.96,67.94,1321999
2023-10-03,BETA,Finance,79.07,80.13,77.60,78.65,78.64,1505566
2023-11-03,BETA,Finance,77.77,78.99,77.32,78.53,78.52,1338556
2024-10-18,DELTA,Energy,82.71,86.21,81.48,84.95,84.93,1714148
2023-12-22,GAMMA,Healthcare,44.05,44.93,42.92,43.79,43.78,1388298
2023-06-27,OMEGA,Consumer,76.46,77.04,73.78,74.34,74.34,1365470
2023-09-04,ALPHA,Technology,94.29,97.53,92.50,95.71,95.71,1308869
2024-01-03,BENCH,Benchmark,133.79,134.78,132.10,133.08,133.06,1457396
2024-10-08,DELTA,Energy,81.38,83.25,78.98,80.83,80.82,1135505
2024-10-23,BETA,Finance,61.29,64.88,60.78,64.34,64.33,1546946
2023-11-20,OMEGA,Consumer,96.58,100.31,95.87,99.57,99.56,1289829
2024-02-02,ALPHA,Technology,99.99,102.04,98.58,100.63,100.62,1468212
2024-12-19,DELTA,Energy,100.05,101.29,96.97,98.19,98.17,1327301
2023-03-30,BETA,Finance,81.69,83.95,80.93,83.17,83.17,1244333
2023-05-02,BENCH,Benchmark,132.22,134.62,131.52,133.91,133.91,1592549
2024-01-04,GAMMA,Healthcare,41.90,43.42,41.38,42.88,42.87,1564913
2024-06-19,BETA,Finance,67.66,68.19,64.95,65.46,65.45,1289375
2023-09-08,DELTA,Energy,68.83,71.22,67.50,69.87,69.86,1710269
2024-02-20,DELTA,Energy,71.58,74.12,70.81,73.32,73.31,1360239
2024-11-20,BETA,Finance,68.70,71.17,68.27,70.72,70.71,1655732
2023-11-08,DELTA,Energy,71.04,72.48,67.73,69.13,69.13,1318003
2024-05-09,DELTA,Energy,81.20,82.36,78.54,79.68,79.67,1459839
2024-11-11,BETA,Finance,66.32,67.16,65.56,66.40,66.39,1215227
2023-01-24,BENCH,Benchmark,105.11,105.91,102.18,102.97,102.97,1614478
2023-01-09,OMEGA,Consumer,71.33,72.75,70.29,71.71,71.71,1359727
2023-08-03,GAMMA,Healthcare,38.92,40.32,38.22,39.61,39.61,2007575
2023-01-24,GAMMA,Healthcare,40.81,41.26,39.44,39.88,39.88,2072315
2024-03-01,GAMMA,Healthcare,42.39,43.29,40.97,41.86,41.85,1504134
2023-12-04,GAMMA,Healthcare,44.54,45.63,44.13,45.21,45.21,1470097
2024-01-04,DELTA,Energy,67.42,69.78,66.28,68.62,68.61,1777180
2024-10-14,OMEGA,Consumer,101.07,102.42,99.92,101.27,101.25,1620580
2023-05-01,ALPHA,Technology,107.06,109.04,100.95,102.86,102.85,1328805
2024-04-12,GAMMA,Healthcare,43.30,44.02,41.94,42.65,42.64,1453391
2024-05-08,BETA,Finance,69.82,70.09,69.12,69.39,69.38,1510106
2024-03-20,DELTA,Energy,70.93,71.73,70.19,70.99,70.98,1214098
2023-08-29,GAMMA,Healthcare,43.52,44.67,43.04,44.19,44.18,1852153
2024-04-22,GAMMA,Healthcare,43.05,44.88,42.35,44.16,44.15,1373561
2024-01-09,ALPHA,Technology,106.34,111.25,104.90,109.76,109.75,1299648
2023-07-04,BENCH,Benchmark,115.38,116.41,113.16,114.18,114.18,1446373
2024-03-28,ALPHA,Technology,104.84,106.27,102.46,103.87,103.86,1931719
2023-10-05,ALPHA,Technology,105.40,108.24,104.44,107.25,107.25,2022188
2024-06-20,ALPHA,Technology,140.93,142.77,137.56,139.38,139.35,1578925
2023-07-03,BETA,Finance,64.94,65.50,63.25,63.79,63.79,1233493
2024-10-29,DELTA,Energy,87.24,89.39,85.67,87.81,87.79,1454585
2023-12-05,GAMMA,Healthcare,45.30,46.37,44.92,45.98,45.97,1266411
2024-09-05,BENCH,Benchmark,136.66,138.99,135.48,137.80,137.78,1464873
2024-03-20,ALPHA,Technology,99.04,100.18,98.22,99.36,99.34,2049175
2023-05-26,GAMMA,Healthcare,43.74,44.36,42.21,42.82,42.82,1325946
2023-10-02,GAMMA,Healthcare,46.02,47.77,45.40,47.13,47.13,1334348
2024-11-01,GAMMA,Healthcare,56.30,56.95,55.82,56.47,56.46,2120413
2023-01-12,OMEGA,Consumer,70.26,71.04,68.94,69.72,69.72,1785182
2023-06-01,DELTA,Energy,79.81,81.13,77.33,78.62,78.62,1175578
2023-05-08,ALPHA,Technology,103.34,107.86,101.41,105.89,105.88,1390401
2024-11-14,OMEGA,Consumer,105.69,108.00,104.52,106.81,106.79,1588971
2024-05-22,BENCH,Benchmark,149.83,151.66,148.60,150.42,150.40,1852847
2023-05-19,ALPHA,Technology,107.31,109.78,103.27,105.70,105.70,1787934
2024-03-04,GAMMA,Healthcare,41.56,42.45,40.89,41.78,41.77,1526194
2024-08-19,OMEGA,Consumer,111.25,112.26,109.54,110.54,110.52,1190476
2023-10-30,ALPHA,Technology,106.79,108.71,103.46,105.35,105.34,1412963
2023-11-07,OMEGA,Consumer,101.79,103.22,100.25,101.68,101.67,1590731
2023-05-18,DELTA,Energy,77.59,79.44,76.16,78.01,78.00,1227687
2024-05-22,OMEGA,Consumer,117.34,119.14,115.36,117.15,117.13,1256963
2023-10-27,OMEGA,Consumer,99.31,100.39,94.68,95.72,95.71,1292894
2023-07-28,OMEGA,Consumer,86.79,87.45,85.01,85.66,85.65,1334692
2024-02-02,DELTA,Energy,69.28,71.36,68.00,70.06,70.06,1236676
2024-07-12,ALPHA,Technology,144.03,146.40,139.27,141.61,141.59,1581408
2023-03-13,ALPHA,Technology,102.51,106.82,101.52,105.80,105.80,2191823
2023-06-30,BENCH,Benchmark,114.56,115.88,113.59,114.91,114.91,1694868
2024-09-26,BETA,Finance,57.66,58.25,57.27,57.86,57.85,1336788
2024-09-05,BETA,Finance,55.67,56.44,54.30,55.05,55.04,1873425
2024-06-20,BENCH,Benchmark,159.08,160.01,157.31,158.23,158.20,2319227
2024-03-01,OMEGA,Consumer,104.83,105.89,103.51,104.57,104.56,1373832
2024-08-05,GAMMA,Healthcare,57.51,59.39,56.84,58.71,58.69,1410993
2023-07-18,ALPHA,Technology,79.23,80.31,78.02,79.10,79.09,1995198
2023-01-03,ALPHA,Technology,87.92,90.00,86.02,88.09,88.09,1705821
2023-01-03,DELTA,Energy,55.14,56.50,54.38,55.73,55.73,1363624
2024-02-08,BETA,Finance,72.52,75.06,71.63,74.15,74.14,1428424
2023-08-14,BETA,Finance,61.74,62.51,61.25,62.01,62.01,1566638
2024-07-18,GAMMA,Healthcare,56.14,56.84,54.84,55.52,55.51,1871452
2024-08-13,OMEGA,Consumer,110.39,111.59,109.06,110.25,110.23,1247475
2023-08-07,GAMMA,Healthcare,39.29,40.74,38.66,40.10,40.10,2006644
2023-11-13,ALPHA,Technology,104.19,106.29,102.79,104.88,104.87,1851010
2023-04-17,ALPHA,Technology,104.69,108.22,103.33,106.83,106.83,1980356
2023-07-06,ALPHA,Technology,77.01,78.16,73.20,74.31,74.30,2041708
2023-12-12,ALPHA,Technology,100.95,102.14,98.07,99.23,99.23,1479365
2024-09-04,ALPHA,Technology,107.31,109.07,103.72,105.44,105.43,1702292
2023-05-08,DELTA,Energy,80.36,81.49,78.04,79.15,79.15,1248869
2023-11-03,OMEGA,Consumer,97.50,100.69,96.07,99.24,99.23,1883778
2024-04-24,BETA,Finance,71.75,73.41,70.64,72.30,72.28,1491093
2024-08-16,BENCH,Benchmark,136.82,138.22,135.45,136.85,136.82,1442009
2024-05-06,DELTA,Energy,78.56,82.03,76.76,80.20,80.19,1234638
2024-10-24,ALPHA,Technology,100.92,103.20,99.53,101.80,101.78,1593227
2023-03-01,BENCH,Benchmark,112.54,114.46,111.30,113.21,113.21,1384032
2023-11-07,ALPHA,Technology,107.31,108.67,105.83,107.19,107.18,1951463
2023-06-27,GAMMA,Healthcare,40.61,41.47,40.07,40.93,40.93,1494300
2023-02-23,BENCH,Benchmark,109.43,110.51,109.14,110.22,110.22,1795752
2024-05-20,GAMMA,Healthcare,48.19,48.93,46.99,47.72,47.71,1232656
2023-12-08,OMEGA,Consumer,100.43,101.72,99.22,100.51,100.50,1334579
2023-12-14,ALPHA,Technology,98.54,101.19,97.74,100.37,100.36,1838578
2024-05-22,ALPHA,Technology,126.77,133.43,124.82,131.40,131.38,1824614
2023-03-21,DELTA,Energy,73.27,74.65,70.32,71.67,71.67,1714689
2024-08-19,BENCH,Benchmark,137.13,139.05,134.93,136.84,136.81,2659455
2024-01-23,GAMMA,Healthcare,40.99,41.49,39.85,40.35,40.35,1660021
2023-06-13,DELTA,Energy,74.98,76.19,73.01,74.20,74.20,1157234
2023-08-16,BENCH,Benchmark,115.87,118.10,115.19,117.41,117.41,1400816
2024-06-04,GAMMA,Healthcare,49.46,51.74,48.70,50.96,50.95,1303422
2024-12-13,DELTA,Energy,98.15,100.20,96.64,98.67,98.65,1896129
2024-11-27,ALPHA,Technology,123.40,125.95,120.59,123.13,123.11,1297264
2023-02-14,BETA,Finance,64.78,65.97,64.20,65.39,65.39,1420919
2024-06-06,BETA,Finance,71.20,72.11,69.55,70.45,70.44,1357684
2024-10-11,GAMMA,Healthcare,52.15,52.83,50.82,51.50,51.48,1732343
2024-02-01,ALPHA,Technology,99.59,101.21,97.83,99.46,99.44,1401533
2023-02-24,DELTA,Energy,63.47,66.52,61.64,64.65,64.65,1197778
2023-04-19,ALPHA,Technology,102.62,105.64,100.61,103.62,103.61,1705964
2024-10-18,OMEGA,Consumer,102.99,107.59,101.46,106.01,105.99,1358869
2024-08-02,BETA,Finance,60.26,60.75,59.06,59.55,59.54,1434462
2024-07-29,GAMMA,Healthcare,57.64,59.02,56.80,58.18,58.17,1454385
2023-07-27,OMEGA,Consumer,87.46,88.12,86.02,86.67,86.66,1404804
2023-11-27,BETA,Finance,77.89,78.62,76.45,77.17,77.16,1386277
2024-11-21,DELTA,Energy,97.03,102.39,95.47,100.77,100.75,1485842
2024-04-03,GAMMA,Healthcare,41.45,43.26,40.98,42.78,42.77,1285071
2023-06-20,OMEGA,Consumer,75.65,75.73,75.62,75.71,75.70,1438022
2023-05-01,OMEGA,Consumer,79.46,80.28,77.04,77.84,77.84,1436330
2024-12-12,GAMMA,Healthcare,63.46,64.69,62.61,63.84,63.82,1532436
2023-11-28,ALPHA,Technology,95.24,101.53,93.87,100.10,100.09,1834314
2024-10-17,OMEGA,Consumer,101.63,105.16,99.94,103.43,103.41,1300385
2024-09-05,ALPHA,Technology,104.81,109.41,102.67,107.23,107.21,1714542
2024-12-23,ALPHA,Technology,130.65,133.33,126.87,129.54,129.50,1676089
2023-01-19,DELTA,Energy,63.26,65.22,61.89,63.84,63.84,1559201
2023-04-25,BENCH,Benchmark,133.36,134.38,132.10,133.13,133.13,1856804
2024-09-23,ALPHA,Technology,106.22,107.90,103.08,104.73,104.71,1741903
2023-10-18,BETA,Finance,83.67,84.66,82.94,83.93,83.93,1761382
2024-05-14,DELTA,Energy,79.86,81.92,78.71,80.75,80.74,1240197
2023-02-20,GAMMA,Healthcare,39.22,39.80,38.90,39.48,39.48,1737200
2023-05-29,DELTA,Energy,77.24,79.00,76.17,77.92,77.91,1395097
2024-09-11,OMEGA,Consumer,103.46,105.58,102.15,104.27,104.24,2201809
2023-12-01,GAMMA,Healthcare,45.18,45.64,44.09,44.54,44.54,1330759
2023-12-28,GAMMA,Healthcare,43.49,43.82,42.68,43.00,42.99,1802819
2023-11-10,OMEGA,Consumer,100.17,103.24,98.78,101.83,101.82,1656996
2023-01-30,BETA,Finance,63.01,63.97,61.64,62.59,62.59,1350569
2024-10-10,OMEGA,Consumer,102.87,104.58,101.68,103.38,103.36,1190597
2024-01-18,GAMMA,Healthcare,42.32,43.13,40.81,41.60,41.60,1962976
2024-12-25,BENCH,Benchmark,170.08,171.77,168.56,170.24,170.20,1975512
2024-03-07,GAMMA,Healthcare,42.87,43.38,42.28,42.79,42.78,1335105
